donor	method	state	gene	fields	eligible	called	correct	allele_matches	stratum	family
NA19185	ipd_genome	complete	C	4	1	1	1	2	AFR	Y039
NA19185	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	Y039
NA19185	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	Y039
NA19185	ipd_genome	complete	DQA1	4	1	1	0	0	AFR	Y039
NA19185	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	Y039
NA19185	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	Y039
NA19185	all	complete	A	2	1	1	1	2	AFR	Y039
NA19185	all	complete	B	2	1	1	1	2	AFR	Y039
NA19185	all	complete	C	2	1	1	1	2	AFR	Y039
NA19185	all	complete	DPA1	2	1	1	1	2	AFR	Y039
NA19185	all	complete	DPB1	2	1	1	1	2	AFR	Y039
NA19185	all	complete	DQA1	2	1	1	1	2	AFR	Y039
NA19185	all	complete	DQB1	2	1	1	1	2	AFR	Y039
NA19185	all	complete	DRB1	2	1	1	1	2	AFR	Y039
NA19185	all	complete	A	4	1	1	1	2	AFR	Y039
NA19185	all	complete	B	4	0	0	0	0	AFR	Y039
NA19185	all	complete	C	4	1	1	1	2	AFR	Y039
NA19185	all	complete	DPA1	4	0	0	0	0	AFR	Y039
NA19185	all	complete	DPB1	4	1	1	1	2	AFR	Y039
NA19185	all	complete	DQA1	4	1	1	0	0	AFR	Y039
NA19185	all	complete	DQB1	4	1	1	1	2	AFR	Y039
NA19185	all	complete	DRB1	4	0	0	0	0	AFR	Y039
HG02984	T1K	complete	A	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	B	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	C	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DPA1	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DPB1	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DQA1	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DQB1	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DRB1	2	1	1	1	2	AFR	GB97
HG02984	T1K	complete	A	4	1	1	1	2	AFR	GB97
HG02984	T1K	complete	B	4	0	0	0	0	AFR	GB97
HG02984	T1K	complete	C	4	0	0	0	0	AFR	GB97
HG02984	T1K	complete	DPA1	4	0	0	0	0	AFR	GB97
HG02984	T1K	complete	DPB1	4	1	1	1	2	AFR	GB97
HG02984	T1K	complete	DQA1	4	0	0	0	0	AFR	GB97
HG02984	T1K	complete	DQB1	4	0	0	0	0	AFR	GB97
HG02984	T1K	complete	DRB1	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	A	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	B	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	C	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	A	4	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	B	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	C	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	GB97
HG02984	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	DQB1	4	0	0	0	0	AFR	GB97
HG02984	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	GB97
HG02984	all	complete	A	2	1	1	1	2	AFR	GB97
HG02984	all	complete	B	2	1	1	1	2	AFR	GB97
HG02984	all	complete	C	2	1	1	1	2	AFR	GB97
HG02984	all	complete	DPA1	2	1	1	1	2	AFR	GB97
HG02984	all	complete	DPB1	2	1	1	1	2	AFR	GB97
HG02984	all	complete	DQA1	2	1	1	1	2	AFR	GB97
HG02984	all	complete	DQB1	2	1	1	1	2	AFR	GB97
HG02984	all	complete	DRB1	2	1	1	1	2	AFR	GB97
HG02984	all	complete	A	4	1	1	1	2	AFR	GB97
HG02984	all	complete	B	4	0	0	0	0	AFR	GB97
HG02984	all	complete	C	4	0	0	0	0	AFR	GB97
HG02984	all	complete	DPA1	4	0	0	0	0	AFR	GB97
HG02984	all	complete	DPB1	4	1	1	1	2	AFR	GB97
HG02984	all	complete	DQA1	4	0	0	0	0	AFR	GB97
HG02984	all	complete	DQB1	4	0	0	0	0	AFR	GB97
HG02984	all	complete	DRB1	4	0	0	0	0	AFR	GB97
HG01960	T1K	complete	A	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	B	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	C	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	DPA1	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	DPB1	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	DQA1	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	DQB1	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	DRB1	2	1	1	1	2	AFR	BB11
HG01960	T1K	complete	A	4	1	1	1	2	AFR	BB11
HG01960	T1K	complete	B	4	0	0	0	0	AFR	BB11
HG01960	T1K	complete	C	4	1	1	0	0	AFR	BB11
HG01960	T1K	complete	DPA1	4	0	0	0	0	AFR	BB11
HG01960	T1K	complete	DPB1	4	0	0	0	0	AFR	BB11
HG01960	T1K	complete	DQA1	4	0	0	0	0	AFR	BB11
HG01960	T1K	complete	DQB1	4	1	1	0	1	AFR	BB11
HG01960	T1K	complete	DRB1	4	0	0	0	0	AFR	BB11
HG01960	ipd_genome	complete	A	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	B	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	C	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DRB1	2	1	1	0	1	AFR	BB11
HG01960	ipd_genome	complete	A	4	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	B	4	0	0	0	0	AFR	BB11
HG01960	ipd_genome	complete	C	4	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	BB11
HG01960	ipd_genome	complete	DPB1	4	0	0	0	0	AFR	BB11
HG01960	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	BB11
HG01960	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	BB11
HG01960	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	BB11
HG01960	all	complete	A	2	1	1	1	2	AFR	BB11
HG01960	all	complete	B	2	1	1	1	2	AFR	BB11
HG01960	all	complete	C	2	1	1	1	2	AFR	BB11
HG01960	all	complete	DPA1	2	1	1	1	2	AFR	BB11
HG01960	all	complete	DPB1	2	1	1	1	2	AFR	BB11
HG01960	all	complete	DQA1	2	1	1	1	2	AFR	BB11
HG01960	all	complete	DQB1	2	1	1	1	2	AFR	BB11
HG01960	all	complete	DRB1	2	1	1	0	1	AFR	BB11
HG01960	all	complete	A	4	1	1	1	2	AFR	BB11
HG01960	all	complete	B	4	0	0	0	0	AFR	BB11
HG01960	all	complete	C	4	1	1	1	2	AFR	BB11
HG01960	all	complete	DPA1	4	0	0	0	0	AFR	BB11
HG01960	all	complete	DPB1	4	0	0	0	0	AFR	BB11
HG01960	all	complete	DQA1	4	0	0	0	0	AFR	BB11
HG01960	all	complete	DQB1	4	1	1	1	2	AFR	BB11
HG01960	all	complete	DRB1	4	0	0	0	0	AFR	BB11
NA20282	T1K	complete	A	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	B	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	C	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	DPA1	2	1	1	0	1	AFR	2469
NA20282	T1K	complete	DPB1	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	DQA1	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	DQB1	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	DRB1	2	1	1	1	2	AFR	2469
NA20282	T1K	complete	A	4	1	1	1	2	AFR	2469
NA20282	T1K	complete	B	4	0	0	0	0	AFR	2469
NA20282	T1K	complete	C	4	0	0	0	0	AFR	2469
NA20282	T1K	complete	DPA1	4	0	0	0	0	AFR	2469
NA20282	T1K	complete	DPB1	4	1	1	0	1	AFR	2469
NA20282	T1K	complete	DQA1	4	1	1	0	0	AFR	2469
NA20282	T1K	complete	DQB1	4	1	1	0	0	AFR	2469
NA20282	T1K	complete	DRB1	4	0	0	0	0	AFR	2469
NA20282	ipd_genome	complete	A	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	B	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	C	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	A	4	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	B	4	0	0	0	0	AFR	2469
NA20282	ipd_genome	complete	C	4	0	0	0	0	AFR	2469
NA20282	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	2469
NA20282	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DQA1	4	1	1	0	0	AFR	2469
NA20282	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	2469
NA20282	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	2469
NA20282	all	complete	A	2	1	1	1	2	AFR	2469
NA20282	all	complete	B	2	1	1	1	2	AFR	2469
NA20282	all	complete	C	2	1	1	1	2	AFR	2469
NA20282	all	complete	DPA1	2	1	1	1	2	AFR	2469
NA20282	all	complete	DPB1	2	1	1	1	2	AFR	2469
NA20282	all	complete	DQA1	2	1	1	1	2	AFR	2469
NA20282	all	complete	DQB1	2	1	1	1	2	AFR	2469
NA20282	all	complete	DRB1	2	1	1	1	2	AFR	2469
NA20282	all	complete	A	4	1	1	1	2	AFR	2469
NA20282	all	complete	B	4	0	0	0	0	AFR	2469
NA20282	all	complete	C	4	0	0	0	0	AFR	2469
NA20282	all	complete	DPA1	4	0	0	0	0	AFR	2469
NA20282	all	complete	DPB1	4	1	1	1	2	AFR	2469
NA20282	all	complete	DQA1	4	1	1	0	0	AFR	2469
NA20282	all	complete	DQB1	4	1	1	1	2	AFR	2469
NA20282	all	complete	DRB1	4	0	0	0	0	AFR	2469
NA19468	T1K	complete	A	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	B	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	C	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DPA1	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DPB1	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DQA1	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DQB1	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DRB1	2	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	A	4	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	B	4	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	C	4	1	1	0	0	AFR	NA19468
NA19468	T1K	complete	DPA1	4	0	0	0	0	AFR	NA19468
NA19468	T1K	complete	DPB1	4	1	1	1	2	AFR	NA19468
NA19468	T1K	complete	DQA1	4	0	0	0	0	AFR	NA19468
NA19468	T1K	complete	DQB1	4	1	1	0	0	AFR	NA19468
NA19468	T1K	complete	DRB1	4	0	0	0	0	AFR	NA19468
NA19468	ipd_genome	complete	A	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	B	2	1	1	0	1	AFR	NA19468
NA19468	ipd_genome	complete	C	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	A	4	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	B	4	1	0	0	1	AFR	NA19468
NA19468	ipd_genome	complete	C	4	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	NA19468
NA19468	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	NA19468
NA19468	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	NA19468
NA19468	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	NA19468
NA19468	all	complete	A	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	B	2	1	1	0	1	AFR	NA19468
NA19468	all	complete	C	2	1	1	0	1	AFR	NA19468
NA19468	all	complete	DPA1	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	DPB1	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	DQA1	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	DQB1	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	DRB1	2	1	1	1	2	AFR	NA19468
NA19468	all	complete	A	4	1	1	1	2	AFR	NA19468
NA19468	all	complete	B	4	1	0	0	1	AFR	NA19468
NA19468	all	complete	C	4	1	1	0	1	AFR	NA19468
NA19468	all	complete	DPA1	4	0	0	0	0	AFR	NA19468
NA19468	all	complete	DPB1	4	1	1	1	2	AFR	NA19468
NA19468	all	complete	DQA1	4	0	0	0	0	AFR	NA19468
NA19468	all	complete	DQB1	4	1	1	1	2	AFR	NA19468
NA19468	all	complete	DRB1	4	0	0	0	0	AFR	NA19468
HG03453	T1K	complete	A	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	B	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	C	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DPA1	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DPB1	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DQA1	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DQB1	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DRB1	2	1	1	1	2	AFR	SL50
HG03453	T1K	complete	A	4	1	1	1	2	AFR	SL50
HG03453	T1K	complete	B	4	0	0	0	0	AFR	SL50
HG03453	T1K	complete	C	4	0	0	0	0	AFR	SL50
HG03453	T1K	complete	DPA1	4	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DPB1	4	0	0	0	0	AFR	SL50
HG03453	T1K	complete	DQA1	4	0	0	0	0	AFR	SL50
HG03453	T1K	complete	DQB1	4	1	1	1	2	AFR	SL50
HG03453	T1K	complete	DRB1	4	0	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	A	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	B	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	C	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	A	4	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	B	4	0	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	C	4	0	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	DPA1	4	1	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	DPB1	4	0	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	SL50
HG03453	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	SL50
HG03453	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	SL50
HG03453	all	complete	A	2	1	1	1	2	AFR	SL50
HG03453	all	complete	B	2	1	1	1	2	AFR	SL50
HG03453	all	complete	C	2	1	1	1	2	AFR	SL50
HG03453	all	complete	DPA1	2	1	1	1	2	AFR	SL50
HG03453	all	complete	DPB1	2	1	1	1	2	AFR	SL50
HG03453	all	complete	DQA1	2	1	1	1	2	AFR	SL50
HG03453	all	complete	DQB1	2	1	1	1	2	AFR	SL50
HG03453	all	complete	DRB1	2	1	1	1	2	AFR	SL50
HG03453	all	complete	A	4	1	1	1	2	AFR	SL50
HG03453	all	complete	B	4	0	0	0	0	AFR	SL50
HG03453	all	complete	C	4	0	0	0	0	AFR	SL50
HG03453	all	complete	DPA1	4	1	0	0	0	AFR	SL50
HG03453	all	complete	DPB1	4	0	0	0	0	AFR	SL50
HG03453	all	complete	DQA1	4	0	0	0	0	AFR	SL50
HG03453	all	complete	DQB1	4	1	1	1	2	AFR	SL50
HG03453	all	complete	DRB1	4	0	0	0	0	AFR	SL50
HG03369	T1K	complete	A	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	B	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	C	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	DPA1	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	DPB1	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	DQA1	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	DQB1	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	DRB1	2	1	1	1	2	AFR	NG98
HG03369	T1K	complete	A	4	1	1	1	2	AFR	NG98
HG03369	T1K	complete	B	4	0	0	0	0	AFR	NG98
HG03369	T1K	complete	C	4	1	1	0	1	AFR	NG98
HG03369	T1K	complete	DPA1	4	0	0	0	0	AFR	NG98
HG03369	T1K	complete	DPB1	4	0	0	0	0	AFR	NG98
HG03369	T1K	complete	DQA1	4	1	1	0	1	AFR	NG98
HG03369	T1K	complete	DQB1	4	1	1	0	1	AFR	NG98
HG03369	T1K	complete	DRB1	4	0	0	0	0	AFR	NG98
HG03369	ipd_genome	complete	A	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	B	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	C	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	A	4	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	B	4	0	0	0	0	AFR	NG98
HG03369	ipd_genome	complete	C	4	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	NG98
HG03369	ipd_genome	complete	DPB1	4	0	0	0	0	AFR	NG98
HG03369	ipd_genome	complete	DQA1	4	1	1	0	1	AFR	NG98
HG03369	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	NG98
HG03369	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	NG98
HG03369	all	complete	A	2	1	1	1	2	AFR	NG98
HG03369	all	complete	B	2	1	1	1	2	AFR	NG98
HG03369	all	complete	C	2	1	1	1	2	AFR	NG98
HG03369	all	complete	DPA1	2	1	1	1	2	AFR	NG98
HG03369	all	complete	DPB1	2	1	1	1	2	AFR	NG98
HG03369	all	complete	DQA1	2	1	1	1	2	AFR	NG98
HG03369	all	complete	DQB1	2	1	1	1	2	AFR	NG98
HG03369	all	complete	DRB1	2	1	1	1	2	AFR	NG98
HG03369	all	complete	A	4	1	1	1	2	AFR	NG98
HG03369	all	complete	B	4	0	0	0	0	AFR	NG98
HG03369	all	complete	C	4	1	1	1	2	AFR	NG98
HG03369	all	complete	DPA1	4	0	0	0	0	AFR	NG98
HG03369	all	complete	DPB1	4	0	0	0	0	AFR	NG98
HG03369	all	complete	DQA1	4	1	1	0	1	AFR	NG98
HG03369	all	complete	DQB1	4	1	1	1	2	AFR	NG98
HG03369	all	complete	DRB1	4	0	0	0	0	AFR	NG98
NA19159	T1K	complete	A	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	B	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	C	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DPA1	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DPB1	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DQA1	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DQB1	2	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DRB1	2	0	0	0	0	AFR	Y056
NA19159	T1K	complete	A	4	1	1	1	2	AFR	Y056
NA19159	T1K	complete	B	4	0	0	0	0	AFR	Y056
NA19159	T1K	complete	C	4	1	1	1	2	AFR	Y056
NA19159	T1K	complete	DPA1	4	0	0	0	0	AFR	Y056
NA19159	T1K	complete	DPB1	4	1	1	0	0	AFR	Y056
NA19159	T1K	complete	DQA1	4	1	1	0	1	AFR	Y056
NA19159	T1K	complete	DQB1	4	1	1	0	1	AFR	Y056
NA19159	T1K	complete	DRB1	4	0	0	0	0	AFR	Y056
NA19159	ipd_genome	complete	A	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	B	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	C	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DRB1	2	0	0	0	0	AFR	Y056
NA19159	ipd_genome	complete	A	4	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	B	4	0	0	0	0	AFR	Y056
NA19159	ipd_genome	complete	C	4	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	Y056
NA19159	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DQA1	4	1	1	0	1	AFR	Y056
NA19159	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	Y056
NA19159	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	Y056
NA19159	all	complete	A	2	1	1	1	2	AFR	Y056
NA19159	all	complete	B	2	1	1	1	2	AFR	Y056
NA19159	all	complete	C	2	1	1	1	2	AFR	Y056
NA19159	all	complete	DPA1	2	1	1	1	2	AFR	Y056
NA19159	all	complete	DPB1	2	1	1	1	2	AFR	Y056
NA19159	all	complete	DQA1	2	1	1	1	2	AFR	Y056
NA19159	all	complete	DQB1	2	1	1	1	2	AFR	Y056
NA19159	all	complete	DRB1	2	0	0	0	0	AFR	Y056
NA19159	all	complete	A	4	1	1	1	2	AFR	Y056
NA19159	all	complete	B	4	0	0	0	0	AFR	Y056
NA19159	all	complete	C	4	1	1	1	2	AFR	Y056
NA19159	all	complete	DPA1	4	0	0	0	0	AFR	Y056
NA19159	all	complete	DPB1	4	1	1	1	2	AFR	Y056
NA19159	all	complete	DQA1	4	1	1	0	1	AFR	Y056
NA19159	all	complete	DQB1	4	1	1	1	2	AFR	Y056
NA19159	all	complete	DRB1	4	0	0	0	0	AFR	Y056
HG02809	T1K	complete	A	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	B	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	C	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DPA1	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DPB1	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DQA1	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DQB1	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DRB1	2	1	1	1	2	AFR	GB63
HG02809	T1K	complete	A	4	1	1	1	2	AFR	GB63
HG02809	T1K	complete	B	4	0	0	0	0	AFR	GB63
HG02809	T1K	complete	C	4	0	0	0	0	AFR	GB63
HG02809	T1K	complete	DPA1	4	0	0	0	0	AFR	GB63
HG02809	T1K	complete	DPB1	4	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DQA1	4	0	0	0	0	AFR	GB63
HG02809	T1K	complete	DQB1	4	1	1	1	2	AFR	GB63
HG02809	T1K	complete	DRB1	4	0	0	0	0	AFR	GB63
HG02809	ipd_genome	complete	A	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	B	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	C	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DPA1	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DPB1	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DQA1	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DQB1	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DRB1	2	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	A	4	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	B	4	0	0	0	0	AFR	GB63
HG02809	ipd_genome	complete	C	4	0	0	0	0	AFR	GB63
HG02809	ipd_genome	complete	DPA1	4	0	0	0	0	AFR	GB63
HG02809	ipd_genome	complete	DPB1	4	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DQA1	4	0	0	0	0	AFR	GB63
HG02809	ipd_genome	complete	DQB1	4	1	1	1	2	AFR	GB63
HG02809	ipd_genome	complete	DRB1	4	0	0	0	0	AFR	GB63
HG02809	all	complete	A	2	1	1	1	2	AFR	GB63
HG02809	all	complete	B	2	1	1	1	2	AFR	GB63
HG02809	all	complete	C	2	1	1	1	2	AFR	GB63
HG02809	all	complete	DPA1	2	1	1	1	2	AFR	GB63
HG02809	all	complete	DPB1	2	1	1	1	2	AFR	GB63
HG02809	all	complete	DQA1	2	1	1	1	2	AFR	GB63
HG02809	all	complete	DQB1	2	1	1	1	2	AFR	GB63
HG02809	all	complete	DRB1	2	1	1	1	2	AFR	GB63
HG02809	all	complete	A	4	1	1	1	2	AFR	GB63
HG02809	all	complete	B	4	0	0	0	0	AFR	GB63
HG02809	all	complete	C	4	0	0	0	0	AFR	GB63
HG02809	all	complete	DPA1	4	0	0	0	0	AFR	GB63
HG02809	all	complete	DPB1	4	1	1	1	2	AFR	GB63
HG02809	all	complete	DQA1	4	0	0	0	0	AFR	GB63
HG02809	all	complete	DQB1	4	1	1	1	2	AFR	GB63
HG02809	all	complete	DRB1	4	0	0	0	0	AFR	GB63
HG02145	T1K	complete	A	2	1	1	1	2	AFR	BB20
HG02145	T1K	complete	B	2	1	1	1	2	AFR	BB20
